"Call_Center_Region","Customer_Balance","Customer_Name","Customer_Segment","Customer_State","Discount","Employee_Dept","Employee_Name","Employee_Salary","Employee_Yrs_Exp","Fill_Time","Gross_Profit","Item_Count","Manager_Name","Market_Segment","Order_Date","Order_Day","Order_ID","Order_Month","Order_Priority","Order_Quantity","Order_Quarter","Order_Status","Order_Year","PID","Price","Prod_TypeB","Prod_TypeC","Prod_TypeD","Prod_TypeE","Product_Base_Margin","Product_Container","Product_ID","Product_In_Stock","Product_Name","Receive_Time","Received_Date","Sales_Total","Ship_Charge","Ship_Date","Ship_Handle_Cost","Ship_Mode","Ship_Priority","Ship_Promo","Supplier_Balance","Supplier_Name","Supplier_Region","Supplier_State","Tax_Rate","Total_Cycle_Time","birst_constant_one","row"
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.09","1081","Kellogg, Susan","47549.0000","3","1","198.49","1","Bob Pennefather","HOME OFFICE","1999-10-22 00:00:00","22","50277","10","2-HIGH","19","Q4","F","1999","25999","49.9900","TECHNOLOGY","COMPUTER PERIPHERALS","MODEMS","MODEMS","0.51","SMALL BOX","646","YES","Zoom Telephonics V.92.V.44 Controllerless Modem","3","1999-10-26 00:00:00","874.41","10.0800","1999-10-23 00:00:00","10.0800","REGULAR AIR","0","REGULAR SHIPPING","2958","Supplier_047","EAST","SOUTH CAROLINA","0","4","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.09","1081","Kellogg, Susan","47549.0000","3","2","2013.88","1","Bob Pennefather","HOME OFFICE","1999-10-22 00:00:00","22","50277","10","2-HIGH","47","Q4","F","1999","26000","80.9800","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","CD-R MEDIA","0.42","SMALL PACK","570","YES","Maxell Printable White 74 Minute CD-R Spindle, 100/Pack","5","1999-10-29 00:00:00","3705.96","0.0000","1999-10-24 00:00:00","1.9900","REGULAR AIR","0","FREE SHIPPING","6097","Supplier_061","EAST","NEBRASKA","0.07","7","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.09","1081","Kellogg, Susan","47549.0000","3","1","194.07","1","Bob Pennefather","HOME OFFICE","1999-10-22 00:00:00","22","50277","10","2-HIGH","17","Q4","F","1999","26001","48.9400","OFFICE SUPPLIES","PAPER","COMPUTER PAPER","COMPUTER PAPER","0.35","SMALL BOX","1942","YES","Xerox 1942","1","1999-10-24 00:00:00","825.09","14.9900","1999-10-23 00:00:00","19.9900","EXPRESS AIR","0","REGULAR SHIPPING","4747","Supplier_087","EAST","ALABAMA","0.07","2","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.09","1092","Nally, Susan","39733.0000","1","1","210.45","1","Colleen Hurwitz","HOME OFFICE","1999-11-04 00:00:00","4","44231","11","4-NOT SPECIFIED","7","Q4","F","1999","26300","79.9900","TECHNOLOGY","COMPUTER PERIPHERALS","KEYBOARDS","CORDLESS KEYBOARDS","0.52","SMALL BOX","558","YES","Microsoft Wireless Optical Desktop","3","1999-11-08 00:00:00","540.11","0.0000","1999-11-05 00:00:00","5.5000","REGULAR AIR","0","FREE SHIPPING","9915","Supplier_049","EAST","ALABAMA","0.06","4","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.09","1098","Lynda Cronin","57187.0000","1","1","1679.08","1","Stevenson, Carol","HOME OFFICE","2002-05-27 00:00:00","27","2246","5","4-NOT SPECIFIED","18","Q2","O","2002","49307","349.4500","FURNITURE","TABLES","SHOP TABLES","SHOP TABLES","0.49","JUMBO DRUM","1371","YES","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","7","2002-06-04 00:00:00","5841.23","60.0000","2002-05-28 00:00:00","60.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","1883","Supplier_086","CENTRAL","OHIO","0.01","8","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.09","1098","Lynda Cronin","57187.0000","1","2","-163.98","1","Stevenson, Carol","HOME OFFICE","2002-05-27 00:00:00","27","2246","5","4-NOT SPECIFIED","40","Q2","O","2002","49310","5.9800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.4","SMALL BOX","1920","YES","Xerox 1920","3","2002-06-01 00:00:00","231.7","7.5000","2002-05-29 00:00:00","7.5000","REGULAR AIR","0","REGULAR SHIPPING","-964","Supplier_065","EAST","DELAWARE","0.03","5","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.1","1064","Kathy Hamaker","30543.0000","5","1","73.8","1","Peacock, Margaret","HOME OFFICE","1998-08-22 00:00:00","22","30883","8","3-MEDIUM","30","Q3","F","1998","14767","6.9800","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.38","WRAP BAG","1823","YES","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6??? x 11???","3","1998-08-26 00:00:00","201.37","1.6000","1998-08-23 00:00:00","1.6000","REGULAR AIR","0","REGULAR SHIPPING","9171","Supplier_024","CENTRAL","ILLINOIS","0.06","4","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.1","1093","Robert Colonna","29142.0000","1","3","-116.34","1","Colleen Hurwitz","HOME OFFICE","1997-10-25 00:00:00","25","2308","10","4-NOT SPECIFIED","33","Q4","F","1997","7600","22.8400","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.39","SMALL BOX","1973","YES","Xerox 1973","5","1997-11-02 00:00:00","735.97","16.9200","1997-10-28 00:00:00","16.9200","REGULAR AIR","0","REGULAR SHIPPING","4171","Supplier_074","EAST","NEW JERSEY","0.06","8","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.1","1098","Gary E. Strong","90026.0000","3","0","-1037.6","1","Stevenson, Carol","HOME OFFICE","2000-08-10 00:00:00","10","45702","8","1-URGENT","42","Q3","O","2000","32877","90.9800","OFFICE SUPPLIES","STORAGE & ORGANIZATION","SHELVING","SHELVING","0.85","LARGE BOX","444","YES","Safco Industrial Wire Shelving System","2","2000-08-12 00:00:00","3680.39","35.0000","2000-08-10 00:00:00","35.0000","REGULAR AIR","0","REGULAR SHIPPING","4192","Supplier_003","WEST","WASHINGTON","0.06","2","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.11","1066","Klo, Jackie","34834.0000","3","2","-6.4","1","Peacock, Margaret","HOME OFFICE","2001-02-17 00:00:00","17","3968","2","4-NOT SPECIFIED","3","Q1","O","2001","37801","3.2800","OFFICE SUPPLIES","PENS & ART SUPPLIES","ART SUPPLIES","COLORED PENS","0.56","WRAP BAG","35","NO","Newell 35","15","2001-03-06 00:00:00","14.11","5.0000","2001-02-19 00:00:00","5.0000","REGULAR AIR","0","REGULAR SHIPPING","6097","Supplier_061","EAST","NEBRASKA","0.04","17","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.12","1082","Joseph Airdo","40018.0000","1","0","610.05","1","Bob Pennefather","HOME OFFICE","2002-09-14 00:00:00","14","2180","9","4-NOT SPECIFIED","26","Q3","O","2002","52143","59.9900","TECHNOLOGY","COMPUTER PERIPHERALS","KEYBOARDS","CORDLESS KEYBOARDS","0.45","SMALL BOX","554","YES","Logitech Cordless Access Duo","2","2002-09-16 00:00:00","1454.93","0.0000","2002-09-14 00:00:00","5.5000","REGULAR AIR","0","FREE SHIPPING","2944","Supplier_045","EAST","MARYLAND","0.06","2","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.13","1082","Joseph Airdo","40018.0000","1","1","-102.28","1","Bob Pennefather","HOME OFFICE","2002-09-14 00:00:00","14","2180","9","4-NOT SPECIFIED","30","Q3","O","2002","52144","5.9800","TECHNOLOGY","COMPUTER PERIPHERALS","MEDIA","FLOPPY DISKS","0.66","SMALL PACK","615","YES","IBM 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack","2","2002-09-17 00:00:00","162.52","4.8800","2002-09-15 00:00:00","4.8800","REGULAR AIR","0","REGULAR SHIPPING","1044","Supplier_078","WEST","ARIZONA","0.01","3","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.21","1076","Harold R. McKeen","60601.0000","1","1","-197.71","1","Galen Kountz","HOME OFFICE","2002-08-12 00:00:00","12","48677","8","2-HIGH","48","Q3","O","2002","51225","15.9900","TECHNOLOGY","OFFICE MACHINES","TELEPHONES","CONFERENCE PHONES","0.38","MEDIUM BOX","775","YES","210 Trimline Phone, White","3","2002-08-16 00:00:00","635.39","22.9900","2002-08-13 00:00:00","11.2800","EXPRESS AIR","0","REGULAR SHIPPING","-290","Supplier_040","EAST","DELAWARE","0.01","4","",""
"EAST","8117","Victor Price","HOME OFFICE","ALABAMA","0.3","1082","Joseph Airdo","40018.0000","1","2","-20.45","1","Bob Pennefather","HOME OFFICE","2002-09-14 00:00:00","14","2180","9","4-NOT SPECIFIED","20","Q3","O","2002","52139","26.4800","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.49","SMALL BOX","1215","YES","DAX Natural Wood-Tone Poster Frame","4","2002-09-20 00:00:00","377.65","6.9300","2002-09-16 00:00:00","6.9300","REGULAR AIR","0","REGULAR SHIPPING","6177","Supplier_053","EAST","CONNECTICUT","0","6","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0","1065","Amitabh srivastava","81557.0000","10","0","5882.99","1","Peacock, Margaret","HOME OFFICE","2000-07-01 00:00:00","1","8704","7","3-MEDIUM","16","Q3","O","2000","31899","813.5900","TECHNOLOGY","OFFICE MACHINES","PRINTERS","DOT MATRIX PRINTERS","0.56","JUMBO DRUM","754","YES","Okidata ML320 Turbo/N Dot Matrix Printer","6","2000-07-07 00:00:00","13407.96","0.0000","2000-07-01 00:00:00","14.7000","DELIVERY TRUCK","0","FREE SHIPPING","7241","Supplier_051","EAST","MARYLAND","0.03","6","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0","1097","Bucks Co Alumnae","42727.0000","1","2","-20.11","1","Carpenter, Jill","HOME OFFICE","1997-08-15 00:00:00","15","24608","8","3-MEDIUM","12","Q3","F","1997","5838","4.2800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.4","SMALL BOX","1799","YES","Staples Recycled Copy Paper (20Lb. and 84 Bright)","4","1997-08-21 00:00:00","57.67","4.7700","1997-08-17 00:00:00","4.7700","REGULAR AIR","0","REGULAR SHIPPING","6565","Supplier_042","EAST","DELAWARE","0.03","6","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0","1097","Bucks Co Alumnae","42727.0000","1","2","9.17","1","Carpenter, Jill","HOME OFFICE","1999-03-06 00:00:00","6","2466","3","1-URGENT","37","Q1","F","1999","20104","1.8100","OFFICE SUPPLIES","RUBBER BANDS","PINS AND TACKS","PINS AND TACKS","0.52","WRAP BAG","261","YES","Assorted Color Push Pins","3","1999-03-11 00:00:00","71.74","0.7500","1999-03-08 00:00:00","0.7500","REGULAR AIR","0","REGULAR SHIPPING","2972","Supplier_016","EAST","DELAWARE","0.06","5","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1065","Amitabh srivastava","81557.0000","10","1","218.69","1","Peacock, Margaret","HOME OFFICE","2000-07-01 00:00:00","1","8704","7","3-MEDIUM","43","Q3","O","2000","31902","9.9300","OFFICE SUPPLIES","PENS & ART SUPPLIES","ART SUPPLIES","COLORED PENS","0.43","WRAP BAG","1696","YES","Peel-Off® China Markers","2","2000-07-04 00:00:00","449.17","1.0900","2000-07-02 00:00:00","1.0900","REGULAR AIR","0","REGULAR SHIPPING","2512","Supplier_038","CENTRAL","TEXAS","0.06","3","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1065","Amitabh srivastava","81557.0000","10","0","1927.21","1","Peacock, Margaret","HOME OFFICE","2000-07-01 00:00:00","1","8704","7","3-MEDIUM","50","Q3","O","2000","31905","303.7600","FURNITURE","TABLES","END TABLES","END TABLES","0.69","LARGE BOX","13","YES","Office Impressions End Table, 20-1/2""H x 24""W x 20""D","2","2000-07-03 00:00:00","15856.93","69.0000","2000-07-01 00:00:00","69.0000","REGULAR AIR","0","REGULAR SHIPPING","1638","Supplier_089","EAST","MARYLAND","0.05","2","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1073","Rick Nelson","100876.0000","1","4","181.92","1","Suzanne Lafrenière","HOME OFFICE","1998-04-12 00:00:00","12","16643","4","5-LOW","40","Q2","F","1998","11516","7.3100","OFFICE SUPPLIES","LABELS","STANDARD LABELS","STANDARD LABELS","0.38","SMALL BOX","1671","YES","Self-Adhesive Address Labels for Typewriters by Universal","4","1998-04-20 00:00:00","312.63","0.0000","1998-04-16 00:00:00","0.4900","REGULAR AIR","0","FREE SHIPPING","2589","Supplier_095","CENTRAL","OHIO","0.08","8","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1091","Pollack, Mary Ellen","93163.0000","4","0","-432.99","1","Faris, Marilyn","HOME OFFICE","1998-06-19 00:00:00","19","23396","6","5-LOW","27","Q2","F","1998","13235","85.2900","FURNITURE","TABLES","SHOP TABLES","SHOP TABLES","0.56","JUMBO DRUM","1368","YES","Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","-6","1998-06-13 00:00:00","2476.59","60.0000","1998-06-19 00:00:00","60.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","1468","Supplier_083","EAST","SOUTH CAROLINA","0.06","-6","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1091","Pollack, Mary Ellen","93163.0000","4","2","5.56","1","Faris, Marilyn","HOME OFFICE","1998-06-19 00:00:00","19","23396","6","5-LOW","3","Q2","F","1998","13238","5.5800","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","HEAVY DUTY BINDERS","HEAVY DUTY BINDERS","0.37","SMALL BOX","1543","YES","Avery Heavy-Duty EZD ??? Binder With Locking Rings","0","1998-06-21 00:00:00","20.72","2.9900","1998-06-21 00:00:00","2.9900","REGULAR AIR","0","REGULAR SHIPPING","9759","Supplier_044","EAST","CONNECTICUT","0.07","2","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1091","Pollack, Mary Ellen","93163.0000","4","2","41.93","1","Faris, Marilyn","HOME OFFICE","1998-06-19 00:00:00","19","23396","6","5-LOW","9","Q2","F","1998","13239","10.2800","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.38","WRAP BAG","1846","YES","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","1","1998-06-22 00:00:00","99.59","2.5000","1998-06-21 00:00:00","2.5000","REGULAR AIR","0","REGULAR SHIPPING","2971","Supplier_076","EAST","SOUTH CAROLINA","0.06","3","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1097","Bucks Co Alumnae","42727.0000","1","2","-66.85","1","Carpenter, Jill","HOME OFFICE","1999-03-06 00:00:00","6","2466","3","1-URGENT","20","Q1","F","1999","20100","6.4800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.37","SMALL BOX","2000","YES","Xerox 2000","5","1999-03-13 00:00:00","140.1","7.9500","1999-03-08 00:00:00","7.9500","REGULAR AIR","0","REGULAR SHIPPING","1638","Supplier_089","EAST","MARYLAND","0.03","7","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1098","Vipin Gupta","53190.0000","1","1","-924.09","1","Stevenson, Carol","HOME OFFICE","1997-10-26 00:00:00","26","56224","10","3-MEDIUM","32","Q4","F","1997","7618","95.9500","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","STACKING AND FOLDING CHAIRS","0.57","JUMBO DRUM","1102","YES","Bevis Steel Folding Chairs","6","1997-11-02 00:00:00","3205.24","74.3500","1997-10-27 00:00:00","74.3500","DELIVERY TRUCK","0","REGULAR SHIPPING","-225","Supplier_075","CENTRAL","WISCONSIN","0.03","7","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.01","1098","Vipin Gupta","53190.0000","1","2","-94.35","1","Stevenson, Carol","HOME OFFICE","1997-10-26 00:00:00","26","56224","10","3-MEDIUM","35","Q4","F","1997","7620","3.8100","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","HANGING BINDERS","HANGING BINDERS","0.36","SMALL BOX","151","YES","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","4","1997-11-01 00:00:00","144.06","5.4400","1997-10-28 00:00:00","5.4400","REGULAR AIR","0","REGULAR SHIPPING","287","Supplier_052","CENTRAL","OHIO","0.05","6","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.02","1065","Amitabh srivastava","81557.0000","10","2","1179.07","1","Peacock, Margaret","HOME OFFICE","2000-07-01 00:00:00","1","8704","7","3-MEDIUM","35","Q3","O","2000","31903","55.9800","OFFICE SUPPLIES","PAPER","COMPUTER PAPER","COMPUTER PAPER","0.36","SMALL BOX","1908","YES","Xerox 1908","3","2000-07-06 00:00:00","2054.52","0.0000","2000-07-03 00:00:00","4.8600","REGULAR AIR","0","FREE SHIPPING","5302","Supplier_009","EAST","NEW YORK","0.07","5","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.02","1089","Carey Beckstead","102021.0000","10","2","681.39","1","Clayton, Nancy","HOME OFFICE","1999-06-10 00:00:00","10","11333","6","2-HIGH","48","Q2","F","1999","22601","62.1800","FURNITURE","OFFICE FURNISHINGS","MATS","MATS","0.63","MEDIUM BOX","1248","YES","Deflect-o Glass Clear Studded Chair Mats","4","1999-06-16 00:00:00","3082.03","10.8400","1999-06-12 00:00:00","10.8400","REGULAR AIR","0","REGULAR SHIPPING","9915","Supplier_049","EAST","ALABAMA","0.05","6","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.02","1097","Bucks Co Alumnae","42727.0000","1","2","-40.97","1","Carpenter, Jill","HOME OFFICE","1997-08-15 00:00:00","15","24608","8","3-MEDIUM","12","Q3","F","1997","5835","129.9900","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","EXECUTIVE CHAIRS","0.76","JUMBO DRUM","1084","YES","High-Back Leather Manager's Chair","8","1997-08-25 00:00:00","1697.02","46.0400","1997-08-17 00:00:00","46.0400","DELIVERY TRUCK","0","REGULAR SHIPPING","531","Supplier_020","WEST","IDAHO","0.08","10","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.02","1097","Bucks Co Alumnae","42727.0000","1","2","866.56","1","Carpenter, Jill","HOME OFFICE","1997-08-15 00:00:00","15","24608","8","3-MEDIUM","14","Q3","F","1997","5836","155.9900","TECHNOLOGY","TELEPHONES AND COMMUNICATION","WIRELESS AND CELLULAR","ERICSSON","0.6","SMALL BOX","848","YES","I888 World Phone","4","1997-08-21 00:00:00","2290","0.0000","1997-08-17 00:00:00","8.0800","REGULAR AIR","0","FREE SHIPPING","5631","Supplier_048","EAST","SOUTH CAROLINA","0.07","6","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.02","1097","Bucks Co Alumnae","42727.0000","1","2","134.06","1","Carpenter, Jill","HOME OFFICE","1999-03-06 00:00:00","6","2466","3","1-URGENT","26","Q1","F","1999","20101","130.9800","FURNITURE","CHAIRS & CHAIRMATS","OFFICE CHAIRS","TASK CHAIRS","0.74","JUMBO DRUM","1065","YES","Office Star - Mesh Screen back chair with Vinyl seat","14","1999-03-22 00:00:00","3434.12","30.0000","1999-03-08 00:00:00","30.0000","DELIVERY TRUCK","0","REGULAR SHIPPING","2456","Supplier_066","EAST","FLORIDA","0.02","16","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.03","1091","Pollack, Mary Ellen","93163.0000","4","5","58.18","1","Faris, Marilyn","HOME OFFICE","1998-06-19 00:00:00","19","23396","6","5-LOW","45","Q2","F","1998","13236","4.2800","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.38","WRAP BAG","1859","NO","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","7","1998-07-01 00:00:00","203.37","1.6000","1998-06-24 00:00:00","1.6000","REGULAR AIR","0","REGULAR SHIPPING","4516","Supplier_060","EAST","NEBRASKA","0.08","12","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.04","1073","Rick Nelson","100876.0000","1","9","-1.53","1","Suzanne Lafrenière","HOME OFFICE","1998-04-12 00:00:00","12","16643","4","5-LOW","4","Q2","F","1998","11514","6.2800","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","BINDING SUPPLIES","BINDING SUPPLIES","0.4","SMALL BOX","1494","YES","GBC Standard Plastic Binding Systems' Combs","13","1998-05-04 00:00:00","29.96","5.3600","1998-04-21 00:00:00","5.3600","REGULAR AIR","0","REGULAR SHIPPING","1433","Supplier_012","EAST","NEBRASKA","0.02","22","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.04","1098","Vipin Gupta","53190.0000","1","2","-58.17","1","Stevenson, Carol","HOME OFFICE","1997-10-26 00:00:00","26","56224","10","3-MEDIUM","16","Q4","F","1997","7616","11.3500","OFFICE SUPPLIES","STORAGE & ORGANIZATION","PORTABLE STORAGE","PORTABLE STORAGE","0.57","SMALL BOX","429","YES","SimpliFile??? Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","5","1997-11-02 00:00:00","182.94","8.6000","1997-10-28 00:00:00","8.6000","REGULAR AIR","0","REGULAR SHIPPING","8080","Supplier_030","WEST","UTAH","0","7","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.04","1098","Vipin Gupta","53190.0000","1","1","-45.79","1","Stevenson, Carol","HOME OFFICE","1997-10-26 00:00:00","26","56224","10","3-MEDIUM","9","Q4","F","1997","7619","124.4900","FURNITURE","TABLES","MEETING ROOM TABLES","MEETING ROOM TABLES","0.63","JUMBO BOX","1313","YES","Bevis 36 x 72 Conference Tables","7","1997-11-03 00:00:00","1127.53","51.9400","1997-10-27 00:00:00","51.9400","DELIVERY TRUCK","0","REGULAR SHIPPING","287","Supplier_052","CENTRAL","OHIO","0","8","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.05","1065","Amitabh srivastava","81557.0000","10","1","23.13","1","Peacock, Margaret","HOME OFFICE","2000-07-01 00:00:00","1","8704","7","3-MEDIUM","20","Q3","O","2000","31900","9.9800","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","POLY BINDERS","POLY BINDERS","0.38","SMALL BOX","1562","YES","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","2","2000-07-04 00:00:00","200.38","5.0700","2000-07-02 00:00:00","5.0700","REGULAR AIR","0","REGULAR SHIPPING","7773","Supplier_043","EAST","VIRGINIA","0.03","3","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.05","1097","Bucks Co Alumnae","42727.0000","1","2","-22.12","1","Carpenter, Jill","HOME OFFICE","1999-03-06 00:00:00","6","2466","3","1-URGENT","43","Q1","F","1999","20102","20.2400","FURNITURE","OFFICE FURNISHINGS","FRAMES","FRAMES","0.42","SMALL BOX","1218","YES","DAX Two-Tone Silver Metal Document Frame","5","1999-03-13 00:00:00","863.71","12.1000","1999-03-08 00:00:00","12.1000","REGULAR AIR","0","REGULAR SHIPPING","369","Supplier_093","WEST","UTAH","0.03","7","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.05","1097","Bucks Co Alumnae","42727.0000","1","1","661.23","1","Carpenter, Jill","HOME OFFICE","1999-03-06 00:00:00","6","2466","3","1-URGENT","25","Q1","F","1999","20103","107.5300","FURNITURE","OFFICE FURNISHINGS","MATS","MATS","0.65","MEDIUM BOX","1240","YES","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""","3","1999-03-10 00:00:00","2553.84","0.0000","1999-03-07 00:00:00","5.8100","REGULAR AIR","0","FREE SHIPPING","287","Supplier_052","CENTRAL","OHIO","0","4","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.06","1073","Rick Nelson","100876.0000","1","4","166.16","1","Suzanne Lafrenière","HOME OFFICE","1998-04-12 00:00:00","12","16643","4","5-LOW","46","Q2","F","1998","11515","10.0600","OFFICE SUPPLIES","PAPER","WRITINGS PADS","MEMO SLIPS","0.39","WRAP BAG","1850","YES","Riverleaf Stik-Withit® Designer Note Cubes®","4","1998-04-20 00:00:00","441.4","2.0600","1998-04-16 00:00:00","2.0600","REGULAR AIR","0","REGULAR SHIPPING","2767","Supplier_094","CENTRAL","TEXAS","0.01","8","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.06","1091","Pollack, Mary Ellen","93163.0000","4","9","33.61","1","Faris, Marilyn","HOME OFFICE","1998-06-19 00:00:00","19","23396","6","5-LOW","3","Q2","F","1998","13237","30.9800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.4","SMALL BOX","1960","YES","Xerox 1960","13","1998-07-11 00:00:00","98.27","9.1600","1998-06-28 00:00:00","9.1600","REGULAR AIR","0","REGULAR SHIPPING","-284","Supplier_005","EAST","WASH D.C.","0.02","22","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.06","1097","Bucks Co Alumnae","42727.0000","1","2","-16.15","1","Carpenter, Jill","HOME OFFICE","1999-03-06 00:00:00","6","2466","3","1-URGENT","9","Q1","F","1999","20106","4.4200","OFFICE SUPPLIES","ENVELOPES","PEEL AND SEAL","PEEL AND SEAL","0.38","SMALL BOX","164","YES","Grip Seal Envelopes","3","1999-03-11 00:00:00","43.88","4.9900","1999-03-08 00:00:00","4.9900","REGULAR AIR","0","REGULAR SHIPPING","7773","Supplier_043","EAST","VIRGINIA","0.04","5","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.07","1071","Rockford Alumnae","46176.0000","2","2","-115.4","1","MacCallum, Joan","HOME OFFICE","1999-08-24 00:00:00","24","32898","8","5-LOW","31","Q3","F","1999","24485","5.7800","OFFICE SUPPLIES","PAPER","COPY PAPER","COPY PAPER","0.36","SMALL BOX","1796","YES","HP Office Recycled Paper (20Lb. and 87 Bright)","0","1999-08-26 00:00:00","185.94","7.6400","1999-08-26 00:00:00","7.6400","REGULAR AIR","0","REGULAR SHIPPING","6116","Supplier_039","EAST","NEBRASKA","0.07","2","",""
"EAST","8616","Jesus Ocampo","HOME OFFICE","ALABAMA","0.07","1097","Bucks Co Alumnae","42727.0000","1","1","-29.47","1","Carpenter, Jill","HOME OFFICE","1997-08-15 00:00:00","15","24608","8","3-MEDIUM","50","Q3","F","1997","5837","4.1800","OFFICE SUPPLIES","BINDERS AND BINDER ACCESSORIES","HEAVY DUTY BINDERS","HEAVY DUTY BINDERS","0.37","SMALL BOX","1547","YES","Avery® Durable Slant Ring Binders With Label Holder","2","1997-08-18 00:00:00","197.36","2.9900","1997-08-16 00:00:00","2.9900","REGULAR AIR","0","REGULAR SHIPPING","-892","Supplier_028","CENTRAL","ILLINOIS","0","3","",""
